,Winner,Loser,size
2901,Chardy J.,Mannarino A.,5
2902,Chardy J.,Marterer M.,1
2903,Chardy J.,Mathieu P.H.,4
2904,Chardy J.,Matosevic M.,1
2905,Chardy J.,Mayer F.,4
2906,Chardy J.,Mayer L.,3
2907,Chardy J.,Mcdonald M.,1
2908,Chardy J.,Medvedev D.,2
2909,Chardy J.,Melzer J.,1
2910,Chardy J.,Menendez-Maceiras A.,2
2911,Chardy J.,Mmoh M.,1
2912,Chardy J.,Monaco J.,1
2913,Chardy J.,Monfils G.,1
2914,Chardy J.,Montanes A.,2
2915,Chardy J.,Munar J.,1
2916,Chardy J.,Murray A.,1
2917,Chardy J.,Nieminen J.,1
2918,Chardy J.,Nishikori K.,2
2919,Chardy J.,Paire B.,1
2920,Chardy J.,Pavlasek A.,1
2921,Chardy J.,Petzschner P.,1
2922,Chardy J.,Phau B.,1
2923,Chardy J.,Pouille L.,2
2924,Chardy J.,Prodon E.,1
2925,Chardy J.,Querrey S.,3
2926,Chardy J.,Ram R.,2
2927,Chardy J.,Ramos-Vinolas A.,2
2928,Chardy J.,Reister J.,2
2929,Chardy J.,Roddick A.,1
2930,Chardy J.,Roger-Vasselin E.,2
2931,Chardy J.,Rosol L.,2
2932,Chardy J.,Rubin N.,1
2933,Chardy J.,Rublev A.,1
2934,Chardy J.,Rufin G.,1
2935,Chardy J.,Sandgren T.,1
2936,Chardy J.,Sarmiento R.,1
2937,Chardy J.,Schwartzman D.,2
2938,Chardy J.,Seppi A.,1
2939,Chardy J.,Shane R.,1
2940,Chardy J.,Sijsling I.,1
2941,Chardy J.,Simon G.,4
2942,Chardy J.,Sitak A.,1
2943,Chardy J.,Smyczek T.,1
2944,Chardy J.,Soeda G.,1
2945,Chardy J.,Stakhovsky S.,2
2946,Chardy J.,Starace P.,2
2947,Chardy J.,Struff J.L.,3
2948,Chardy J.,Sugita Y.,1
2949,Chardy J.,Tiafoe F.,1
2950,Chardy J.,Tipsarevic J.,1
2951,Chardy J.,Tomic B.,1
2952,Chardy J.,Travaglia S.,1
2953,Chardy J.,Tsitsipas S.,1
2954,Chardy J.,Tsonga J.W.,1
2955,Chardy J.,Uchiyama Y.,1
2956,Chardy J.,Vagnozzi S.,1
2957,Chardy J.,Verdasco F.,3
2958,Chardy J.,Volandri F.,2
2959,Chardy J.,Wawrinka S.,1
2960,Chardy J.,Williams R.,1
2961,Chardy J.,Ymer E.,1
2962,Chardy J.,Young D.,1
2963,Chardy J.,Zayid M.S.,1
2964,Chardy J.,Zeballos H.,1
2965,Chardy J.,Zverev A.,1
2966,Chela J.I.,Aguilar J.,2
2967,Chela J.I.,Anderson K.,1
2968,Chela J.I.,Andujar P.,2
2969,Chela J.I.,Bellucci T.,1
2970,Chela J.I.,Bolelli S.,1
2971,Chela J.I.,Cuevas P.,1
2972,Chela J.I.,Darcis S.,1
2973,Chela J.I.,Davydenko N.,1
2974,Chela J.I.,Dutra Silva R.,1
2975,Chela J.I.,Falla A.,2
2976,Chela J.I.,Gasquet R.,1
2977,Chela J.I.,Gimeno-Traver D.,1
2978,Chela J.I.,Granollers M.,1
2979,Chela J.I.,Greul S.,1
2980,Chela J.I.,Hewitt L.,1
2981,Chela J.I.,Isner J.,1
2982,Chela J.I.,Kohlschreiber P.,1
2983,Chela J.I.,Krajinovic F.,1
2984,Chela J.I.,Kubot L.,1
2985,Chela J.I.,Lorenzi P.,1
2986,Chela J.I.,Lu Y.H.,1
2987,Chela J.I.,Luczak P.,2
2988,Chela J.I.,Machado R.,1
2989,Chela J.I.,Martin A.,1
2990,Chela J.I.,Matosevic M.,2
2991,Chela J.I.,Montanes A.,2
2992,Chela J.I.,Petzschner P.,1
2993,Chela J.I.,Phau B.,1
2994,Chela J.I.,Querrey S.,1
2995,Chela J.I.,Ram R.,1
2996,Chela J.I.,Ramirez C.,1
2997,Chela J.I.,Ramirez-Hidalgo R.,1
2998,Chela J.I.,Rosol L.,1
2999,Chela J.I.,Russell M.,1
3000,Chela J.I.,Schwank E.,2
3001,Chela J.I.,Seppi A.,1
3002,Chela J.I.,Serra F.,1
3003,Chela J.I.,Simon G.,1
3004,Chela J.I.,Smyczek T.,1
3005,Chela J.I.,Souza J.,1
3006,Chela J.I.,Stakhovsky S.,1
3007,Chela J.I.,Stepanek R.,1
3008,Chela J.I.,Sweeting R.,1
3009,Chela J.I.,Wawrinka S.,1
3010,Chela J.I.,Young D.,1
3011,Chela J.I.,Zampieri C.,1
3012,Chela J.I.,Zeballos H.,3
3013,Chela J.I.,Zemlja G.,1
3014,Chiudinelli M.,Ascione T.,1
3015,Chiudinelli M.,Bellucci T.,1
3016,Chiudinelli M.,Clezar G.,1
3017,Chiudinelli M.,Dabul B.,1
3018,Chiudinelli M.,Davydenko N.,1
3019,Chiudinelli M.,Devvarman S.,1
3020,Chiudinelli M.,El Amrani R.,1
3021,Chiudinelli M.,Fognini F.,1
3022,Chiudinelli M.,Garcia-Lopez G.,2
3023,Chiudinelli M.,Hanescu V.,1
3024,Chiudinelli M.,Klizan M.,1
3025,Chiudinelli M.,Kuznetsov Al.,1
3026,Chiudinelli M.,Llodra M.,2
3027,Chiudinelli M.,Lorenzi P.,1
3028,Chiudinelli M.,Matosevic M.,1
3029,Chiudinelli M.,Paire B.,1
3030,Chiudinelli M.,Phau B.,1
3031,Chiudinelli M.,Rochus O.,1
3032,Chiudinelli M.,Smith J.P.,1
3033,Chiudinelli M.,Sock J.,1
3034,Chiudinelli M.,Stepanek R.,1
3035,Chiudinelli M.,Zeballos H.,1
3036,Chung H.,Arguello F.,1
3037,Chung H.,Bachinger M.,1
3038,Chung H.,Baghdatis M.,1
3039,Chung H.,Bautista Agut R.,1
3040,Chung H.,Bedene A.,1
3041,Chung H.,Benneteau J.,1
3042,Chung H.,Berankis R.,1
3043,Chung H.,Berdych T.,1
3044,Chung H.,Berlocq C.,1
3045,Chung H.,Berrettini M.,1
3046,Chung H.,Cilic M.,1
3047,Chung H.,Coric B.,1
3048,Chung H.,Cuevas P.,1
3049,Chung H.,Djokovic N.,1
3050,Chung H.,Duckworth J.,1
3051,Chung H.,Ebden M.,1
3052,Chung H.,Escobedo E.,2
3053,Chung H.,Estrella Burgos V.,2
3054,Chung H.,Fritz T.,2
3055,Chung H.,Fucsovics M.,1
3056,Chung H.,Garcia-Lopez G.,2
3057,Chung H.,Goffin D.,1
3058,Chung H.,Granollers M.,1
3059,Chung H.,Groth S.,1
3060,Chung H.,Hurkacz H.,1
3061,Chung H.,Isner J.,1
3062,Chung H.,Istomin D.,2
3063,Chung H.,Klahn B.,1
3064,Chung H.,Klizan M.,2
3065,Chung H.,Kohlschreiber P.,1
3066,Chung H.,Kudla D.,1
3067,Chung H.,Lajovic D.,1
3068,Chung H.,Lopez F.,1
3069,Chung H.,Lorenzi P.,1
3070,Chung H.,Marterer M.,1
3071,Chung H.,Medvedev D.,1
3072,Chung H.,Mmoh M.,1
3073,Chung H.,Monfils G.,1
3074,Chung H.,Muller G.,1
3075,Chung H.,Norrie C.,1
3076,Chung H.,Olivo R.,1
3077,Chung H.,Paire B.,1
3078,Chung H.,Paul T.,1
3079,Chung H.,Querrey S.,1
3080,Chung H.,Ramos-Vinolas A.,1
3081,Chung H.,Raonic M.,1
3082,Chung H.,Rublev A.,1
3083,Chung H.,Sandgren T.,2
3084,Chung H.,Sela D.,1
3085,Chung H.,Seppi A.,1
3086,Chung H.,Skugor F.,1
3087,Chung H.,Sock J.,1
3088,Chung H.,Sonego L.,1
3089,Chung H.,Sousa J.,1
3090,Chung H.,Verdasco F.,1
3091,Chung H.,Ward J.,1
3092,Chung H.,Wu D.,1
3093,Chung H.,Young D.,2
3094,Chung H.,Zeballos H.,1
3095,Chung H.,Zverev A.,2
3096,Chung H.,Zverev M.,2
3097,Cilic M.,Alcaraz C.,1
3098,Cilic M.,Almagro N.,1
3099,Cilic M.,Anderson K.,6
3100,Cilic M.,Andreev I.,1
3101,Cilic M.,Andujar P.,2
3102,Cilic M.,Arnaboldi A.,1
3103,Cilic M.,Auger-Aliassime F.,3
3104,Cilic M.,Bachinger M.,2
3105,Cilic M.,Baghdatis M.,5
3106,Cilic M.,Bai Y.,1
3107,Cilic M.,Baker B.,1
3108,Cilic M.,Basilashvili N.,1
3109,Cilic M.,Basso A.,1
3110,Cilic M.,Bautista Agut R.,4
3111,Cilic M.,Bautista R.,2
3112,Cilic M.,Becker B.,1
3113,Cilic M.,Bellucci T.,2
3114,Cilic M.,Berankis R.,2
3115,Cilic M.,Berdych T.,6
3116,Cilic M.,Berlocq C.,2
3117,Cilic M.,Berrer M.,2
3118,Cilic M.,Bohli S.,1
3119,Cilic M.,Bolelli S.,2
3120,Cilic M.,Bonzi B.,1
3121,Cilic M.,Borges N.,1
3122,Cilic M.,Brands D.,2
3123,Cilic M.,Bubka S.,1
3124,Cilic M.,Bublik A.,2
3125,Cilic M.,Carreno Busta P.,4
3126,Cilic M.,Caruso S.,1
3127,Cilic M.,Chardy J.,4
3128,Cilic M.,Chiudinelli M.,2
3129,Cilic M.,Chung H.,3
3130,Cilic M.,Cipolla F.,1
3131,Cilic M.,Clement A.,2
3132,Cilic M.,Copil M.,3
3133,Cilic M.,Coria F.,1
3134,Cilic M.,Coric B.,7
3135,Cilic M.,Daniel T.,1
3136,Cilic M.,Darcis S.,1
3137,Cilic M.,De Bakker T.,1
3138,Cilic M.,De Minaur A.,1
3139,Cilic M.,Del Potro J.M.,2
3140,Cilic M.,Delbonis F.,2
3141,Cilic M.,Delic M.,1
3142,Cilic M.,Devvarman S.,1
3143,Cilic M.,Dimitrov G.,3
3144,Cilic M.,Djere L.,1
3145,Cilic M.,Djokovic N.,2
3146,Cilic M.,Dodig I.,3
3147,Cilic M.,Dolgopolov O.,2
3148,Cilic M.,Donskoy E.,3
3149,Cilic M.,Duckworth J.,1
3150,Cilic M.,Dutra Silva R.,1
3151,Cilic M.,Dzumhur D.,2
3152,Cilic M.,Ebden M.,1
3153,Cilic M.,Edmund K.,2
3154,Cilic M.,Fabbiano T.,1
3155,Cilic M.,Federer R.,1
3156,Cilic M.,Ferrer D.,1
3157,Cilic M.,Ferrero J.C.,1
3158,Cilic M.,Fish M.,2
3159,Cilic M.,Fognini F.,4
3160,Cilic M.,Fritz T.,1
3161,Cilic M.,Fucsovics M.,2
3162,Cilic M.,Gabashvili T.,2
3163,Cilic M.,Garin C.,2
3164,Cilic M.,Gasquet R.,1
3165,Cilic M.,Gimeno-Traver D.,1
3166,Cilic M.,Giraldo S.,4
3167,Cilic M.,Giron M.,1
3168,Cilic M.,Goffin D.,4
3169,Cilic M.,Golubev A.,1
3170,Cilic M.,Gombos N.,1
3171,Cilic M.,Granollers M.,4
3172,Cilic M.,Greul S.,1
3173,Cilic M.,Gulbis E.,2
3174,Cilic M.,Haas T.,2
3175,Cilic M.,Haase R.,3
3176,Cilic M.,Haider-Maurer A.,1
3177,Cilic M.,Hajek J.,2
3178,Cilic M.,Harrison R.,7
3179,Cilic M.,Herbert P.H.,2
3180,Cilic M.,Hewitt L.,1
3181,Cilic M.,Hurkacz H.,3
3182,Cilic M.,Isner J.,8
3183,Cilic M.,Istomin D.,5
3184,Cilic M.,Ivashka I.,1
3185,Cilic M.,Janowicz J.,1
3186,Cilic M.,Jaziri M.,1
3187,Cilic M.,Johnson S.,6
3188,Cilic M.,Kamke T.,2
3189,Cilic M.,Karatsev A.,1
3190,Cilic M.,Karlovic I.,4
3191,Cilic M.,Kavcic B.,1
3192,Cilic M.,Khachanov K.,2
3193,Cilic M.,Klahn B.,1
3194,Cilic M.,Klizan M.,5
3195,Cilic M.,Knittel B.,1
3196,Cilic M.,Koellerer D.,1
3197,Cilic M.,Kohlschreiber P.,2
3198,Cilic M.,Koubek S.,1
3199,Cilic M.,Kozlov S.,1
3200,Cilic M.,Kravchuk K.,1
3201,Cilic M.,Kubot L.,2
3202,Cilic M.,Kudla D.,2
3203,Cilic M.,Kukushkin M.,2
3204,Cilic M.,Kunitsyn I.,3
3205,Cilic M.,Kuznetsov An.,3
3206,Cilic M.,Kwon S.W.,1
3207,Cilic M.,Kyrgios N.,2
3208,Cilic M.,Lacko L.,2
3209,Cilic M.,Lajovic D.,3
3210,Cilic M.,Levine J.,1
3211,Cilic M.,Ljubicic I.,1
3212,Cilic M.,Lopez F.,4
3213,Cilic M.,Lorenzi P.,1
3214,Cilic M.,Lu Y.H.,1
3215,Cilic M.,Mahut N.,1
3216,Cilic M.,Mannarino A.,2
3217,Cilic M.,Marchenko I.,2
3218,Cilic M.,Martinez P.,1
3219,Cilic M.,Mathieu P.H.,2
3220,Cilic M.,Matosevic M.,3
3221,Cilic M.,Mayer F.,4
3222,Cilic M.,Mayer L.,3
3223,Cilic M.,Mcdonald M.,1
3224,Cilic M.,Mello R.,1
3225,Cilic M.,Melzer J.,3
3226,Cilic M.,Millman J.,2
3227,Cilic M.,Molleker R.,1
3228,Cilic M.,Monaco J.,1
3229,Cilic M.,Montanes A.,1
3230,Cilic M.,Moriya H.,1
3231,Cilic M.,Moutet C.,2
3232,Cilic M.,Muller G.,4
3233,Cilic M.,Munoz-De La Nava D.,1
3234,Cilic M.,Murray A.,2
3235,Cilic M.,Musetti L.,1
3236,Cilic M.,Nadal R.,1
3237,Cilic M.,Nalbandian D.,1
3238,Cilic M.,Nishikori K.,5
3239,Cilic M.,Nishioka Y.,1
3240,Cilic M.,Odesnik W.,1
3241,Cilic M.,Ofner S.,1
3242,Cilic M.,Paire B.,5
3243,Cilic M.,Paul T.,1
3244,Cilic M.,Pella G.,1
3245,Cilic M.,Petzschner P.,2
3246,Cilic M.,Phau B.,1
3247,Cilic M.,Pospisil V.,3
3248,Cilic M.,Querrey S.,5
3249,Cilic M.,Ram R.,1
3250,Cilic M.,Ramanathan R.,1
3251,Cilic M.,Ramos A.,2
3252,Cilic M.,Ramos-Vinolas A.,4
3253,Cilic M.,Raonic M.,3
3254,Cilic M.,Riba P.,1
3255,Cilic M.,Rinderknech A.,1
3256,Cilic M.,Robert S.,1
3257,Cilic M.,Robredo T.,3
3258,Cilic M.,Roddick A.,1
3259,Cilic M.,Rodionov J.,1
3260,Cilic M.,Rosol L.,3
3261,Cilic M.,Rublev A.,1
3262,Cilic M.,Sandgren T.,1
3263,Cilic M.,Santoro F.,1
3264,Cilic M.,Schwank E.,1
3265,Cilic M.,Schwartzman D.,2
3266,Cilic M.,Seppi A.,3
3267,Cilic M.,Serra F.,1
3268,Cilic M.,Shapovalov D.,2
3269,Cilic M.,Sijsling I.,4
3270,Cilic M.,Simon G.,1
3271,Cilic M.,Sousa J.,4
3272,Cilic M.,Stakhovsky S.,5
3273,Cilic M.,Starace P.,1
3274,Cilic M.,Stebe C.M.,2
3275,Cilic M.,Struff J.L.,2
3276,Cilic M.,Sugita Y.,1
3277,Cilic M.,Tipsarevic J.,5
3278,Cilic M.,Tomic B.,3
3279,Cilic M.,Troicki V.,1
3280,Cilic M.,Tsitsipas S.,1
3281,Cilic M.,Tsonga J.W.,4
3282,Cilic M.,Uchiyama Y.,1
3283,Cilic M.,Van De Zandschulp B.,1
3284,Cilic M.,Verdasco F.,8
3285,Cilic M.,Vesely J.,1
3286,Cilic M.,Volandri F.,1
3287,Cilic M.,Wawrinka S.,2
3288,Cilic M.,Wu D.,2
3289,Cilic M.,Young D.,3
3290,Cilic M.,Youzhny M.,5
3291,Cilic M.,Zeballos H.,2
3292,Cilic M.,Zemlja G.,1
3293,Cilic M.,Zverev A.,1
3294,Cilic M.,Zverev M.,3
3295,Cipolla F.,Al Mutawa J.,1
3296,Cipolla F.,Arguello F.,1
3297,Cipolla F.,Davydenko N.,1
3298,Cipolla F.,Dolgopolov O.,2
3299,Cipolla F.,Gabashvili T.,1
3300,Cipolla F.,Gicquel M.,1
3301,Cipolla F.,Idmbarek Y.,1
3302,Cipolla F.,Ilhan M.,1
3303,Cipolla F.,Junqueira D.,1
3304,Cipolla F.,Kavcic B.,1
3305,Cipolla F.,Lacko L.,1
3306,Cipolla F.,Ljubicic I.,1
3307,Cipolla F.,Lorenzi P.,1
3308,Cipolla F.,Nishikori K.,1
3309,Cipolla F.,Paire B.,1
3310,Cipolla F.,Roddick A.,1
3311,Cipolla F.,Seppi A.,1
3312,Cipolla F.,Sock J.,1
3313,Cipolla F.,Starace P.,1
3314,Cipolla F.,Tomic B.,1
3315,Cipolla F.,Vasilevski A.,1
3316,Cipolla F.,Zemlja G.,1
3317,Cipolla F.,Zopp J.,1
3318,Clarke J.,Harrison R.,1
3319,Clarke J.,Rubin N.,1
3320,Clement A.,Baghdatis M.,1
3321,Clement A.,Bogomolov A.,1
3322,Clement A.,Chardy J.,1
3323,Clement A.,Falla A.,1
3324,Clement A.,Ferrer D.,1
3325,Clement A.,Harrison R.,1
3326,Clement A.,Kohlschreiber P.,1
3327,Clement A.,Kukushkin M.,1
3328,Clement A.,Kunitsyn I.,1
3329,Clement A.,Llodra M.,1
3330,Clement A.,Lopez F.,1
3331,Clement A.,Luczak P.,2
3332,Clement A.,Malisse X.,1
3333,Clement A.,Melzer J.,1
3334,Clement A.,Navarro-Pastor I.,1
3335,Clement A.,Paire B.,1
3336,Clement A.,Rochus O.,1
3337,Clement A.,Schwank E.,1
3338,Clement A.,Sela D.,1
3339,Clement A.,Stadler S.,1
3340,Clement A.,Tipsarevic J.,1
3341,Clement A.,Volandri F.,1
3342,Clezar G.,Monteiro T.,1
3343,Cobolli F.,Giron M.,1
3344,Copil M.,Andujar P.,1
3345,Copil M.,Bangoura S.,1
3346,Copil M.,Basic M.,1
3347,Copil M.,Bedene A.,1
3348,Copil M.,Chardy J.,1
3349,Copil M.,Chung H.,1
3350,Copil M.,Cilic M.,2
3351,Copil M.,Crivoi V.,1
3352,Copil M.,Darcis S.,1
3353,Copil M.,Delbonis F.,2
3354,Copil M.,Dutra Silva R.,1
3355,Copil M.,Fritz T.,1
3356,Copil M.,Garcia-Lopez G.,2
3357,Copil M.,Giannessi A.,1
3358,Copil M.,Granollers M.,2
3359,Copil M.,Haase R.,1
3360,Copil M.,Harrison R.,1
3361,Copil M.,Herbert P.H.,1
3362,Copil M.,Humbert U.,1
3363,Copil M.,Ilkel C.,1
3364,Copil M.,Jaziri M.,1
3365,Copil M.,Kamke T.,1
3366,Copil M.,Kavcic B.,1
3367,Copil M.,Klizan M.,1
3368,Copil M.,Kohlschreiber P.,1
3369,Copil M.,Kovalik J.,1
3370,Copil M.,Kukushkin M.,1
3371,Copil M.,Mannarino A.,1
3372,Copil M.,Monteiro T.,1
3373,Copil M.,Muller G.,1
3374,Copil M.,Nieminen J.,1
3375,Copil M.,Pouille L.,1
3376,Copil M.,Schwartzman D.,1
3377,Copil M.,Simon G.,1
3378,Copil M.,Sousa J.,2
3379,Copil M.,Struff J.L.,1
3380,Copil M.,Sugita Y.,2
3381,Copil M.,Torpegaard M.,1
3382,Copil M.,Wawrinka S.,1
3383,Copil M.,Zverev A.,1
3384,Coria F.,Albot R.,1
3385,Coria F.,Alcaraz C.,1
3386,Coria F.,Cecchinato M.,1
3387,Coria F.,Cerundolo F.,2
3388,Coria F.,Cuevas P.,1
3389,Coria F.,Garin C.,1
3390,Coria F.,Hanfmann Y.,1
3391,Coria F.,Jung J.,2
3392,Coria F.,Kachmazov A.,1
3393,Coria F.,Kicker N.,1
3394,Coria F.,Koepfer D.,1
3395,Coria F.,Lopez F.,1
3396,Coria F.,Mager G.,1
3397,Coria F.,Moutet C.,1
3398,Coria F.,Musetti L.,1
3399,Coria F.,Paire B.,2
3400,Coria F.,Stebe C.M.,1
3401,Coria F.,Struff J.L.,1
3402,Coria F.,Topo M.,1
3403,Coric B.,Almagro N.,1
3404,Coric B.,Anderson K.,1
3405,Coric B.,Andujar P.,1
3406,Coric B.,Arnaboldi A.,1
3407,Coric B.,Auger-Aliassime F.,1
3408,Coric B.,Baghdatis M.,1
3409,Coric B.,Basilashvili N.,3
3410,Coric B.,Bautista Agut R.,2
3411,Coric B.,Bautista R.,1
3412,Coric B.,Bedene A.,3
3413,Coric B.,Bellucci T.,1
3414,Coric B.,Benneteau J.,1
3415,Coric B.,Berdych T.,1
3416,Coric B.,Bolelli S.,1
3417,Coric B.,Bourgue M.,1
3418,Coric B.,Carballes Baena R.,2
3419,Coric B.,Carreno Busta P.,2
3420,Coric B.,Chardy J.,2
3421,Coric B.,Darcis S.,1
3422,Coric B.,De Bakker T.,1
3423,Coric B.,Del Potro J.M.,1
3424,Coric B.,Dodig I.,1
3425,Coric B.,Dolgopolov O.,1
3426,Coric B.,Donskoy E.,1
3427,Coric B.,Duckworth J.,1
3428,Coric B.,Dutra Silva R.,1
3429,Coric B.,Ebden M.,1
3430,Coric B.,El Amrani R.,1
3431,Coric B.,Fabbiano T.,1
3432,Coric B.,Federer R.,2
3433,Coric B.,Fritz T.,4
3434,Coric B.,Fucsovics M.,3
3435,Coric B.,Garin C.,2
3436,Coric B.,Gasquet R.,1
3437,Coric B.,Giraldo S.,2
3438,Coric B.,Gojowczyk P.,1
3439,Coric B.,Golubev A.,1
3440,Coric B.,Gomez L.,1
3441,Coric B.,Granollers M.,3
3442,Coric B.,Groth S.,1
3443,Coric B.,Gulbis E.,1
3444,Coric B.,Haase R.,2
3445,Coric B.,Haider-Maurer A.,2
3446,Coric B.,Harris L.,1
3447,Coric B.,Herbert P.H.,2
3448,Coric B.,Hurkacz H.,1
3449,Coric B.,Isner J.,1
3450,Coric B.,Istomin D.,1
3451,Coric B.,Jaziri M.,1
3452,Coric B.,Khachanov K.,1
3453,Coric B.,Klahn B.,1
3454,Coric B.,Kohlschreiber P.,2
3455,Coric B.,Krajicek A.,1
3456,Coric B.,Krajinovic F.,1
3457,Coric B.,Kyrgios N.,3
3458,Coric B.,Laaksonen H.,1
3459,Coric B.,Lajovic D.,1
3460,Coric B.,Londero J.I.,2
3461,Coric B.,Lopez F.,1
3462,Coric B.,Machado R.,1
3463,Coric B.,Mathieu P.H.,1
3464,Coric B.,Mayer F.,1
3465,Coric B.,Mayer L.,1
3466,Coric B.,Medvedev D.,3
3467,Coric B.,Mina G.,1
3468,Coric B.,Munar J.,2
3469,Coric B.,Murray A.,2
3470,Coric B.,Nadal R.,2
3471,Coric B.,Nishikori K.,1
3472,Coric B.,Norrie C.,1
3473,Coric B.,Opelka R.,1
3474,Coric B.,Paire B.,3
3475,Coric B.,Pella G.,1
3476,Coric B.,Pospisil V.,1
3477,Coric B.,Pouille L.,2
3478,Coric B.,Querrey S.,1
3479,Coric B.,Ramos-Vinolas A.,3
3480,Coric B.,Raonic M.,1
3481,Coric B.,Robredo T.,1
3482,Coric B.,Roger-Vasselin E.,1
3483,Coric B.,Rosol L.,1
3484,Coric B.,Ruud C.,1
3485,Coric B.,Ruusuvuori E.,1
3486,Coric B.,Safiullin R.,1
3487,Coric B.,Schwartzman D.,2
3488,Coric B.,Seppi A.,1
3489,Coric B.,Seyboth Wild T.,1
3490,Coric B.,Shapovalov D.,1
3491,Coric B.,Sock J.,1
3492,Coric B.,Sonego L.,1
3493,Coric B.,Sousa J.,2
3494,Coric B.,Stakhovsky S.,2
3495,Coric B.,Struff J.L.,2
3496,Coric B.,Sugita Y.,1
3497,Coric B.,Thiem D.,1
3498,Coric B.,Thompson J.,1
3499,Coric B.,Tomic B.,1
3500,Coric B.,Tsitsipas S.,1
3501,Coric B.,Van De Zandschulp B.,1
3502,Coric B.,Verdasco F.,1
3503,Coric B.,Vesely J.,5
3504,Coric B.,Wawrinka S.,1
3505,Coric B.,Wu D.,1
3506,Coric B.,Young D.,3
3507,Coric B.,Youzhny M.,1
3508,Coric B.,Zeballos H.,1
3509,Coric B.,Zverev A.,3
3510,Coric B.,Zverev M.,1
3511,Couacaud E.,Gerasimov E.,1
3512,Cressy M.,Carreno Busta P.,1
3513,Cressy M.,Daniel T.,1
3514,Cressy M.,Djere L.,1
3515,Cressy M.,Jung J.,1
3516,Cressy M.,Kovalik J.,1
3517,Cressy M.,Lorenzi P.,1
3518,Cressy M.,Querrey S.,1
3519,Crivoi V.,Kuznetsov A.,1
3520,Crivoi V.,Olaso G.,1
3521,Crivoi V.,Ventura S.,1
3522,Cuevas P.,Almagro N.,3
3523,Cuevas P.,Andreozzi G.,1
3524,Cuevas P.,Andujar P.,3
3525,Cuevas P.,Arevalo M.,1
3526,Cuevas P.,Baghdatis M.,1
3527,Cuevas P.,Bagnis F.,5
3528,Cuevas P.,Baldi F.,1
3529,Cuevas P.,Bedene A.,2
3530,Cuevas P.,Bellucci T.,3
3531,Cuevas P.,Berdych T.,1
3532,Cuevas P.,Berlocq C.,1
3533,Cuevas P.,Berrer M.,1
3534,Cuevas P.,Blake J.,1
3535,Cuevas P.,Brands D.,1
3536,Cuevas P.,Carballes Baena R.,1
3537,Cuevas P.,Carreno Busta P.,1
3538,Cuevas P.,Carreno-Busta P.,2
3539,Cuevas P.,Caruso S.,1
3540,Cuevas P.,Cazaux A.,1
3541,Cuevas P.,Chardy J.,1
3542,Cuevas P.,Cilic M.,1
3543,Cuevas P.,Daniel M.,1
3544,Cuevas P.,Daniel T.,1
3545,Cuevas P.,Darcis S.,1
3546,Cuevas P.,Davidovich Fokina A.,1
3547,Cuevas P.,Davydenko N.,2
3548,Cuevas P.,De Bakker T.,1
3549,Cuevas P.,Delbonis F.,3
3550,Cuevas P.,Delic M.,1
3551,Cuevas P.,Dellien H.,1
3552,Cuevas P.,Dimitrov G.,2
3553,Cuevas P.,Dodig I.,1
3554,Cuevas P.,Dzumhur D.,1
3555,Cuevas P.,Ebden M.,1
3556,Cuevas P.,Edmund K.,1
3557,Cuevas P.,Elias G.,1
3558,Cuevas P.,Evans D.,1
3559,Cuevas P.,Fognini F.,2
3560,Cuevas P.,Fritz T.,1
3561,Cuevas P.,Fucsovics M.,1
3562,Cuevas P.,Gabashvili T.,2
3563,Cuevas P.,Garcia-Lopez G.,1
3564,Cuevas P.,Gil F.,2
3565,Cuevas P.,Gimeno-Traver D.,1
3566,Cuevas P.,Giraldo S.,2
3567,Cuevas P.,Goffin D.,1
3568,Cuevas P.,Gonzalez A.,1
3569,Cuevas P.,Granollers M.,1
3570,Cuevas P.,Groth S.,1
3571,Cuevas P.,Haase R.,1
3572,Cuevas P.,Halys Q.,1
3573,Cuevas P.,Hamou M.,1
3574,Cuevas P.,Hurkacz H.,1
3575,Cuevas P.,Janowicz J.,1
3576,Cuevas P.,Janvier M.,1
3577,Cuevas P.,Jaziri M.,2
3578,Cuevas P.,Kamke T.,1
3579,Cuevas P.,Karlovic I.,1
3580,Cuevas P.,Kecmanovic M.,1
3581,Cuevas P.,Khachanov K.,1
3582,Cuevas P.,Kicker N.,1
3583,Cuevas P.,Klizan M.,1
3584,Cuevas P.,Kohlschreiber P.,1
3585,Cuevas P.,Kovalik J.,1
3586,Cuevas P.,Kubot L.,1
3587,Cuevas P.,Kukushkin M.,1
3588,Cuevas P.,Laaksonen H.,1
3589,Cuevas P.,Lajovic D.,2
3590,Cuevas P.,Lindell C.,1
3591,Cuevas P.,Llodra M.,1
3592,Cuevas P.,Londero J.I.,1
3593,Cuevas P.,Lorenzi P.,2
3594,Cuevas P.,Maden Y.,1
3595,Cuevas P.,Mager G.,1
3596,Cuevas P.,Mahut N.,2
3597,Cuevas P.,Mannarino A.,2
3598,Cuevas P.,Marterer M.,1
3599,Cuevas P.,Mathieu P.H.,2
3600,Cuevas P.,Mayer F.,1
3601,Cuevas P.,Mayer L.,2
3602,Cuevas P.,Mello R.,1
3603,Cuevas P.,Melzer J.,1
3604,Cuevas P.,Millman J.,1
3605,Cuevas P.,Monfils G.,1
3606,Cuevas P.,Montanes A.,2
3607,Cuevas P.,Monteiro T.,4
3608,Cuevas P.,Muller G.,1
3609,Cuevas P.,Nadal R.,1
